DATE,Baron_discharge_m3s,Hueco_discharge_m3s,Jacobs_discharge_m3s,PRCP_mm,T_AVER,"Lovelady Groundwater level above NAVD 1988, meter (Mean)"
1979-11-05,1.670693973,,,0,19.2,
1979-11-06,1.642377126,,,0,14.7,
1979-11-07,1.642377126,,,0,12.5,
1979-11-08,1.642377126,,,0,18.9,
1979-11-09,1.614060279,,,0,19.2,
1979-11-10,1.614060279,,,0.508,10.6,
1979-11-11,1.585743432,,,0,10.3,
1979-11-12,1.585743432,,,0,11.7,
1979-11-13,1.557426585,,,0,10.3,
1979-11-14,1.529109738,,,0,9.4,
1979-11-15,1.529109738,,,0,11.1,
1979-11-16,1.529109738,,,0,14.2,
1979-11-17,1.529109738,,,1.524,15.6,
1979-11-18,1.500792891,,,2.032,20.6,
1979-11-19,1.500792891,,,0,22.8,
1979-11-20,1.500792891,,,0,24.4,
1979-11-21,1.500792891,,,6.35,16.9,
1979-11-22,1.472476044,,,0,6.9,
1979-11-23,1.472476044,,,0,8.3,
1979-11-24,1.472476044,,,4.572,8.9,
1979-11-25,1.472476044,,,0,11.9,
1979-11-26,1.444159197,,,0,14.2,
1979-11-27,1.444159197,,,0,18.6,
1979-11-28,1.444159197,,,0,9.2,
1979-11-29,1.41584235,,,0,6.1,
1979-11-30,1.41584235,,,0,3.9,
1979-12-01,1.41584235,,,0,6.1,
1979-12-02,1.387525503,,,0,9.2,
1979-12-03,1.387525503,,,0,10.8,
1979-12-04,1.387525503,,,0,11.4,
1979-12-05,1.359208656,,,0,14.2,
1979-12-06,1.359208656,,,0,12.5,
1979-12-07,1.330891809,,,0,11.7,
1979-12-08,1.330891809,,,0,13.1,
1979-12-09,1.302574962,,,0,12.5,
1979-12-10,1.302574962,,,0.254,15.3,
1979-12-11,1.302574962,,,0,21.4,
1979-12-12,1.302574962,,,24.892,12.5,
1979-12-13,1.302574962,,,2.286,5.6,
1979-12-14,1.302574962,,,0,8.9,
1979-12-15,1.302574962,,,0.254,10.8,
1979-12-16,1.274258115,,,0,9.4,
1979-12-17,1.274258115,,,0,1.4,
1979-12-18,1.274258115,,,0,5.3,
1979-12-19,1.245941268,,,0,10.3,
1979-12-20,1.245941268,,,0,15.0,
1979-12-21,1.245941268,,,0.508,17.5,
1979-12-22,1.245941268,,,0,19.4,
1979-12-23,1.245941268,,,27.178,14.4,
1979-12-24,1.245941268,,,0,12.2,
1979-12-25,1.245941268,,,0,11.7,
1979-12-26,1.217624421,,,0,13.1,
1979-12-27,1.217624421,,,0,16.9,
1979-12-28,1.217624421,,,30.988,13.6,
1979-12-29,1.245941268,,,0,9.2,
1979-12-30,1.245941268,,,0,6.9,
1979-12-31,1.217624421,,,0,8.1,
1980-01-01,1.217624421,,,0,9.2,
1980-01-02,1.189307574,,,0,11.9,
1980-01-03,1.189307574,,,0,7.8,
1980-01-04,1.160990727,,,0,6.9,
1980-01-05,1.13267388,,,0,6.7,
1980-01-06,1.13267388,,,0,13.3,
1980-01-07,1.104357033,,,0,9.4,
1980-01-08,1.104357033,,,0,7.2,
1980-01-09,1.076040186,,,0,8.9,
1980-01-10,1.076040186,,,1.778,13.1,
1980-01-11,1.076040186,,,0,14.2,
1980-01-12,1.076040186,,,0,10.3,
1980-01-13,1.076040186,,,0,12.5,
1980-01-14,1.076040186,,,0,16.4,
1980-01-15,1.047723339,,,0,20.0,
1980-01-16,1.047723339,,,0,19.4,
1980-01-17,1.047723339,,,1.778,14.7,
1980-01-18,1.047723339,,,0,15.6,
1980-01-19,1.076040186,,,0,16.4,
1980-01-20,1.076040186,,,2.794,13.9,
1980-01-21,1.047723339,,,4.318,9.2,
1980-01-22,1.047723339,,,7.874,7.5,
1980-01-23,1.047723339,,,0,7.8,
1980-01-24,1.047723339,,,0,11.1,
1980-01-25,1.047723339,,,0,14.4,
1980-01-26,1.076040186,,,0,13.1,
1980-01-27,1.104357033,,,0,4.2,
1980-01-28,1.104357033,,,0,4.7,
1980-01-29,1.076040186,,,2.794,2.5,
1980-01-30,1.076040186,,,0.254,6.7,
1980-01-31,1.076040186,,,0,1.7,
1980-02-01,1.076040186,,,0,0.8,
1980-02-02,1.076040186,,,2.286,4.4,
1980-02-03,1.076040186,,,0,10.6,
1980-02-04,1.076040186,,,0,9.2,
1980-02-05,1.047723339,,,0.254,14.7,
1980-02-06,1.019406492,,,0,11.1,
1980-02-07,1.019406492,,,11.938,13.6,
1980-02-08,1.047723339,,,4.064,11.1,
1980-02-09,1.076040186,,,23.114,0.8,
1980-02-10,1.076040186,,,0,2.2,
1980-02-11,1.047723339,,,0,5.8,
1980-02-12,1.047723339,,,0,8.6,
1980-02-13,1.047723339,,,0,11.9,
1980-02-14,1.019406492,,,0,15.8,
1980-02-15,1.019406492,,,2.286,18.6,
1980-02-16,1.047723339,,,12.446,3.1,
1980-02-17,1.047723339,,,0.762,0.6,
1980-02-18,1.047723339,,,0,8.1,
1980-02-19,1.047723339,,,0,19.7,
1980-02-20,1.047723339,,,0,19.2,
1980-02-21,1.047723339,,,0,19.4,
1980-02-22,1.047723339,,,0,19.7,
1980-02-23,1.019406492,,,0,16.9,
1980-02-24,1.019406492,,,0,16.9,
1980-02-25,0.991089645,,,0,11.7,
1980-02-26,0.991089645,,,0,10.0,
1980-02-27,0.991089645,,,0,14.2,
1980-02-28,0.991089645,,,0,17.8,
1980-02-29,0.991089645,,,2.032,17.5,
1980-03-01,1.019406492,,,0,1.9,
1980-03-02,1.019406492,,,0,-1.1,
1980-03-03,1.019406492,,,0,6.9,
1980-03-04,1.019406492,,,0,21.1,
1980-03-05,0.991089645,,,0,11.7,
1980-03-06,0.991089645,,,0,15.3,
1980-03-07,0.991089645,,,0,22.2,
1980-03-08,0.991089645,,,0,18.9,
1980-03-09,0.991089645,,,0,18.1,
1980-03-10,0.991089645,,,0,23.3,
1980-03-11,0.991089645,,,0,19.2,
1980-03-12,0.991089645,,,1.27,24.2,
1980-03-13,0.991089645,,,0,17.8,
1980-03-14,0.962772798,,,0,15.0,
1980-03-15,0.962772798,,,0.762,18.3,
1980-03-16,0.962772798,,,3.048,21.1,
1980-03-17,0.962772798,,,0,15.8,
1980-03-18,0.962772798,,,0,11.1,
1980-03-19,0.962772798,,,0,15.6,
1980-03-20,0.962772798,,,0,23.1,
1980-03-21,0.962772798,,,0,15.3,
1980-03-22,0.962772798,,,0,16.1,
1980-03-23,0.962772798,,,0.508,23.6,
1980-03-24,0.962772798,,,0,15.8,
1980-03-25,0.962772798,,,5.08,13.1,
1980-03-26,0.962772798,,,0,14.7,
1980-03-27,0.962772798,,,68.326,15.6,
1980-03-28,1.019406492,,,0,19.4,
1980-03-29,1.104357033,,,2.286,17.2,
1980-03-30,1.217624421,,,0,16.7,
1980-03-31,1.217624421,,,0,18.6,
1980-04-01,1.217624421,,,2.032,20.3,
1980-04-02,1.217624421,,,0,20.6,
1980-04-03,1.189307574,,,1.27,20.8,
1980-04-04,1.189307574,,,0,17.8,
1980-04-05,1.189307574,,,0,20.3,
1980-04-06,1.189307574,,,0,21.1,
1980-04-07,1.160990727,,,0,27.5,
1980-04-08,1.160990727,,,0,18.3,
1980-04-09,1.160990727,,,0,16.1,
1980-04-10,1.160990727,,,0,18.1,
1980-04-11,1.13267388,,,0,23.9,
1980-04-12,1.13267388,,,6.35,14.4,
1980-04-13,1.13267388,,,7.112,6.9,
1980-04-14,1.189307574,,,0,13.1,
1980-04-15,1.217624421,,,0,18.1,
1980-04-16,1.217624421,,,0,21.7,
1980-04-17,1.217624421,,,0,20.3,
1980-04-18,1.189307574,,,0,17.2,
1980-04-19,1.189307574,,,0,17.5,
1980-04-20,1.160990727,,,0,19.7,
1980-04-21,1.160990727,,,0,20.0,
1980-04-22,1.160990727,,,0,20.0,
1980-04-23,1.160990727,,,0,22.2,
1980-04-24,1.13267388,,,0,24.2,
1980-04-25,1.160990727,,,39.116,20.8,
1980-04-26,1.217624421,,,0,17.2,
1980-04-27,1.245941268,,,0,17.5,
1980-04-28,1.245941268,,,0,19.2,
1980-04-29,1.245941268,,,0,21.9,
1980-04-30,1.217624421,,,0,21.7,
1980-05-01,1.189307574,,,12.192,20.6,
1980-05-02,1.189307574,,,0,21.9,
1980-05-03,1.189307574,,,0,21.9,
1980-05-04,1.189307574,,,0,21.9,
1980-05-05,1.189307574,,,0,23.6,
1980-05-06,1.189307574,,,0,24.4,
1980-05-07,1.189307574,,,23.368,23.9,
1980-05-08,1.245941268,,,25.4,19.4,
1980-05-09,1.359208656,,,0,19.2,
1980-05-10,1.444159197,,,0,21.9,
1980-05-11,1.444159197,,,0,24.7,
1980-05-12,1.529109738,,,22.098,23.9,
1980-05-13,1.642377126,,,29.718,22.5,
1980-05-14,1.727327667,,,2.54,20.0,
1980-05-15,1.840595055,,,8.89,21.9,
1980-05-16,1.925545596,,,7.366,22.5,
1980-05-17,2.067129831,,,0,23.6,
1980-05-18,2.095446678,,,3.81,23.3,
1980-05-19,2.123763525,,,0,23.3,
1980-05-20,2.123763525,,,0,22.5,
1980-05-21,2.180397219,,,2.54,24.2,
1980-05-22,2.180397219,,,0,22.2,
1980-05-23,2.180397219,,,0,23.9,
1980-05-24,2.180397219,,,0,28.1,
1980-05-25,2.180397219,,,0,28.6,
1980-05-26,2.180397219,,,0,28.1,
1980-05-27,2.180397219,,,0,28.1,
1980-05-28,2.180397219,,,0,27.8,
1980-05-29,2.180397219,,,0,28.1,
1980-05-30,2.208714066,,,0,28.1,
1980-05-31,2.180397219,,,0,27.8,
1980-06-01,2.180397219,,,0,28.1,
1980-06-02,2.180397219,,,0,28.1,
1980-06-03,2.180397219,,,0,28.6,
1980-06-04,2.180397219,,,0,28.6,
1980-06-05,2.180397219,,,0,28.3,
1980-06-06,2.095446678,,,0,29.7,
1980-06-07,2.067129831,,,0,30.6,
1980-06-08,2.067129831,,,0,28.6,
1980-06-09,2.067129831,,,0.508,24.2,
1980-06-10,2.067129831,,,0,25.3,
1980-06-11,2.067129831,,,0,26.4,
1980-06-12,2.038812984,,,0,26.7,
1980-06-13,2.010496137,,,0,26.4,
1980-06-14,2.010496137,,,0,26.1,
1980-06-15,1.98217929,,,0,28.9,
1980-06-16,1.953862443,,,0,30.0,
1980-06-17,1.98217929,,,0,29.4,
1980-06-18,1.98217929,,,0,29.7,
1980-06-19,1.98217929,,,0,30.8,
1980-06-20,1.98217929,,,0,31.4,
1980-06-21,2.010496137,,,7.366,28.1,
1980-06-22,1.98217929,,,0,29.7,
1980-06-23,1.953862443,,,0,31.4,
1980-06-24,1.925545596,,,0,31.4,
1980-06-25,1.925545596,,,0,31.4,
1980-06-26,1.897228749,,,0,31.7,
1980-06-27,1.868911902,,,0,33.6,
1980-06-28,1.897228749,,,0,31.7,
1980-06-29,1.868911902,,,0,31.1,
1980-06-30,1.840595055,,,0,31.1,
1980-07-01,1.812278208,,,0,31.4,
1980-07-02,1.812278208,,,0,31.4,
1980-07-03,1.812278208,,,0,31.4,
1980-07-04,1.755644514,,,0,31.1,
1980-07-05,1.755644514,,,0,30.6,
1980-07-06,1.755644514,,,0,30.6,
1980-07-07,1.727327667,,,0,31.1,
1980-07-08,1.727327667,,,0,31.4,
1980-07-09,1.69901082,,,0,30.6,
1980-07-10,1.670693973,,,0,31.1,
1980-07-11,1.642377126,,,0,31.4,
1980-07-12,1.670693973,,,0,31.4,
1980-07-13,1.642377126,,,0,30.8,
1980-07-14,1.642377126,,,0,31.1,
1980-07-15,1.614060279,,,0,31.7,
1980-07-16,1.614060279,,,0,31.7,
1980-07-17,1.585743432,,,0,31.1,
1980-07-18,1.557426585,,,0,31.4,
1980-07-19,1.557426585,,,0,31.1,
1980-07-20,1.557426585,,,0,30.8,
1980-07-21,1.529109738,,,0,30.8,
1980-07-22,1.529109738,,,0,31.4,
1980-07-23,1.529109738,,,0,31.9,
1980-07-24,1.500792891,,,0,30.8,
1980-07-25,1.472476044,,,0,30.6,
1980-07-26,1.444159197,,,0,31.1,
1980-07-27,1.444159197,,,0,31.7,
1980-07-28,1.444159197,,,7.112,30.3,
1980-07-29,1.444159197,,,0,29.2,
1980-07-30,1.444159197,,,0,30.8,
1980-07-31,1.444159197,,,0,30.8,
1980-08-01,1.444159197,,,0,29.4,
1980-08-02,1.302574962,,,0,31.1,
1980-08-03,1.274258115,,,0,31.7,
1980-08-04,1.274258115,,,0,31.1,
1980-08-05,1.245941268,,,0,30.8,
1980-08-06,1.245941268,,,4.318,30.3,
1980-08-07,1.245941268,,,0.254,29.2,
1980-08-08,1.217624421,,,0,30.0,
1980-08-09,1.217624421,,,0,30.3,
1980-08-10,1.189307574,,,18.796,26.4,
1980-08-11,1.189307574,,,0,29.7,
1980-08-12,1.189307574,,,0,29.2,
1980-08-13,1.189307574,,,0,29.7,
1980-08-14,1.189307574,,,0,29.2,
1980-08-15,1.189307574,,,0.254,29.4,
1980-08-16,1.189307574,,,0.508,29.4,
1980-08-17,1.160990727,,,0,28.6,
1980-08-18,1.160990727,,,0,29.4,
1980-08-19,1.160990727,,,0,30.3,
1980-08-20,1.13267388,,,0,29.7,
1980-08-21,1.13267388,,,0,30.6,
1980-08-22,1.13267388,,,0,31.4,
1980-08-23,1.13267388,,,0,31.4,
1980-08-24,1.13267388,,,5.842,31.9,
1980-08-25,1.13267388,,,0,30.0,
1980-08-26,1.076040186,,,0,28.9,
1980-08-27,1.076040186,,,0,29.7,
1980-08-28,1.047723339,,,0,28.9,
1980-08-29,1.076040186,,,0,30.0,
1980-08-30,1.076040186,,,0,30.8,
1980-08-31,1.076040186,,,0,30.8,
1980-09-01,1.047723339,,,0,31.1,
1980-09-02,1.047723339,,,0,29.7,
1980-09-03,1.047723339,,,0,28.6,
1980-09-04,1.047723339,,,0,30.0,
1980-09-05,1.019406492,,,0,30.6,
1980-09-06,1.047723339,,,27.178,25.3,
1980-09-07,1.047723339,,,19.05,25.8,
1980-09-08,1.076040186,,,7.366,27.2,
1980-09-09,1.076040186,,,11.684,26.7,
1980-09-10,1.076040186,,,0,28.1,
1980-09-11,1.076040186,,,0,28.1,
1980-09-12,1.019406492,,,0,28.3,
1980-09-13,1.047723339,,,0,27.5,
1980-09-14,1.047723339,,,0,28.6,
1980-09-15,1.019406492,,,0,28.6,
1980-09-16,0.991089645,,,0,29.2,
1980-09-17,0.991089645,,,0,28.3,
1980-09-18,0.991089645,,,0,28.6,
1980-09-19,1.047723339,,,2.032,27.5,
1980-09-20,1.076040186,,,0,27.5,
1980-09-21,1.076040186,,,0,30.3,
1980-09-22,1.076040186,,,0,30.0,
1980-09-23,1.076040186,,,0,28.3,
1980-09-24,1.047723339,,,0.508,28.6,
1980-09-25,1.047723339,,,49.53,28.6,
1980-09-26,1.047723339,,,9.398,22.5,
1980-09-27,1.047723339,,,7.366,24.7,
1980-09-28,1.047723339,,,4.572,25.8,
1980-09-29,1.047723339,,,4.318,23.3,
1980-09-30,1.047723339,,,0.762,20.6,
1980-10-01,1.104357033,,,0,23.6,
1980-10-02,1.189307574,,,0,23.6,
1980-10-03,1.274258115,,,0,21.7,
1980-10-04,1.302574962,,,0,24.4,
1980-10-05,1.330891809,,,0,24.4,
1980-10-06,1.359208656,,,0,23.3,
1980-10-07,1.359208656,,,0,21.9,
1980-10-08,1.359208656,,,0,23.3,
1980-10-09,1.330891809,,,0,23.1,
1980-10-10,1.330891809,,,0,22.2,
1980-10-11,1.330891809,,,0,22.5,
1980-10-12,1.302574962,,,0,21.9,
1980-10-13,1.302574962,,,0,21.9,
1980-10-14,1.302574962,,,0,24.7,
1980-10-15,1.302574962,,,0,26.7,
1980-10-16,1.359208656,,,9.398,26.7,
1980-10-17,1.359208656,,,0.762,24.7,
1980-10-18,1.330891809,,,18.034,19.2,
1980-10-19,1.330891809,,,0,18.3,
1980-10-20,1.330891809,,,0,18.1,
1980-10-21,1.330891809,,,0,18.6,
1980-10-22,1.330891809,,,0,18.6,
1980-10-23,1.330891809,,,0,19.7,
1980-10-24,1.302574962,,,0,14.2,
1980-10-25,1.302574962,,,0,13.9,
1980-10-26,1.302574962,,,0,16.4,
1980-10-27,1.302574962,,,0.508,23.9,
1980-10-28,1.274258115,,,4.064,11.7,
1980-10-29,1.274258115,,,0,9.4,
1980-10-30,1.274258115,,,0,10.6,
1980-10-31,1.274258115,,,0,13.1,
1980-11-01,1.274258115,,,0,16.9,
1980-11-02,1.245941268,,,0,18.1,
1980-11-03,1.245941268,,,0,19.2,
1980-11-04,1.245941268,,,0,19.7,
1980-11-05,1.217624421,,,0,18.1,
1980-11-06,1.217624421,,,0,18.9,
1980-11-07,1.217624421,,,0,21.1,
1980-11-08,1.217624421,,,0,21.9,
1980-11-09,1.189307574,,,0,24.7,
1980-11-10,1.189307574,,,0,21.4,
1980-11-11,1.189307574,,,0,20.3,
1980-11-12,1.189307574,,,0,21.1,
1980-11-13,1.189307574,,,0,18.3,
1980-11-14,1.189307574,,,1.016,16.9,
1980-11-15,1.160990727,,,8.636,10.8,
1980-11-16,1.217624421,,,42.672,7.8,
1980-11-17,1.217624421,,,0,6.7,
1980-11-18,1.217624421,,,0,8.3,
1980-11-19,1.217624421,,,0,7.2,
1980-11-20,1.189307574,,,0,10.0,
1980-11-21,1.189307574,,,0,10.3,
1980-11-22,1.189307574,,,3.302,8.9,
1980-11-23,1.189307574,,,0,15.3,
1980-11-24,1.189307574,,,0,9.4,
1980-11-25,1.217624421,,,24.13,5.3,
1980-11-26,1.245941268,,,6.858,4.4,
1980-11-27,1.274258115,,,0,6.7,
1980-11-28,1.302574962,,,0,8.9,
1980-11-29,1.302574962,,,0,12.2,
1980-11-30,1.444159197,,,0,16.4,
1980-12-01,1.330891809,,,0,19.4,
1980-12-02,1.330891809,,,0,10.8,
1980-12-03,1.330891809,,,0,9.7,
1980-12-04,1.359208656,,,1.524,16.4,
1980-12-05,1.359208656,,,0.254,19.7,
1980-12-06,1.359208656,,,0,21.9,
1980-12-07,1.359208656,,,0,22.2,
1980-12-08,1.359208656,,,16.51,15.0,
1980-12-09,1.387525503,,,3.556,8.3,
1980-12-10,1.387525503,,,0,8.6,
1980-12-11,1.387525503,,,0,9.4,
1980-12-12,1.41584235,,,0,11.1,
1980-12-13,1.41584235,,,0,14.4,
1980-12-14,1.41584235,,,0.254,13.6,
1980-12-15,1.444159197,,,9.398,15.3,
1980-12-16,1.472476044,,,0,18.1,
1980-12-17,1.472476044,,,0,15.3,
1980-12-18,1.444159197,,,0,17.2,
1980-12-19,1.444159197,,,0,9.2,
1980-12-20,1.444159197,,,0,1.7,
1980-12-21,1.444159197,,,0,1.9,
1980-12-22,1.444159197,,,0,5.8,
1980-12-23,1.444159197,,,0,13.9,
1980-12-24,1.444159197,,,0,7.5,
1980-12-25,1.444159197,,,0,2.2,
1980-12-26,1.41584235,,,0,8.3,
1980-12-27,1.41584235,,,0,11.7,
1980-12-28,1.41584235,,,0,11.4,
1980-12-29,1.41584235,,,0,11.4,
1980-12-30,1.444159197,,,0,11.1,
1980-12-31,1.444159197,,,0,11.1,
1981-01-01,1.444159197,,,0,14.2,
1981-01-02,1.41584235,,,0,11.4,
1981-01-03,1.41584235,,,0,12.2,
1981-01-04,1.41584235,,,0,7.8,
1981-01-05,1.41584235,,,0,8.9,
1981-01-06,1.41584235,,,2.54,13.1,
1981-01-07,1.387525503,,,0,9.4,
1981-01-08,1.387525503,,,5.08,8.9,
1981-01-09,1.387525503,,,0.254,10.8,
1981-01-10,1.387525503,,,0,11.1,
1981-01-11,1.359208656,,,0,10.6,
1981-01-12,1.359208656,,,0,5.6,
1981-01-13,1.330891809,,,0,6.7,
1981-01-14,1.330891809,,,0,11.4,
1981-01-15,1.302574962,,,0,9.2,
1981-01-16,1.302574962,,,0,7.2,
1981-01-17,1.302574962,,,0,3.1,
1981-01-18,1.302574962,,,0,4.7,
1981-01-19,1.302574962,,,31.75,2.8,
1981-01-20,1.359208656,,,0,9.7,
1981-01-21,1.359208656,,,0,7.2,
1981-01-22,1.359208656,,,0,8.1,
1981-01-23,1.387525503,,,0,10.6,
1981-01-24,1.387525503,,,0,14.4,
1981-01-25,1.387525503,,,0,14.4,
1981-01-26,1.387525503,,,0,16.7,
1981-01-27,1.387525503,,,0,15.6,
1981-01-28,1.387525503,,,0,13.6,
1981-01-29,1.387525503,,,0,19.2,
1981-01-30,1.387525503,,,0,11.4,
1981-01-31,1.387525503,,,1.27,10.0,
1981-02-01,1.387525503,,,4.572,8.6,
1981-02-02,1.387525503,,,0,4.2,
1981-02-03,1.387525503,,,0,5.6,
1981-02-04,1.387525503,,,11.176,7.8,
1981-02-05,1.387525503,,,6.604,6.4,
1981-02-06,1.41584235,,,0,7.2,
1981-02-07,1.444159197,,,0,15.3,
1981-02-08,1.444159197,,,0,7.8,
1981-02-09,1.472476044,,,0.508,11.1,
1981-02-10,1.472476044,,,6.604,9.7,
1981-02-11,1.500792891,,,0,-3.3,
1981-02-12,1.500792891,,,0,1.1,
1981-02-13,1.500792891,,,0,4.7,
1981-02-14,1.529109738,,,0,10.0,
1981-02-15,1.529109738,,,0,9.7,
1981-02-16,1.529109738,,,0,10.3,
1981-02-17,1.557426585,,,0,14.2,
1981-02-18,1.557426585,,,0,19.2,
1981-02-19,1.557426585,,,0,20.8,
1981-02-20,1.557426585,,,0,18.9,
1981-02-21,1.557426585,,,0,21.4,
1981-02-22,1.529109738,,,0,14.2,
1981-02-23,1.529109738,,,0,16.1,
1981-02-24,1.529109738,,,0,16.4,
1981-02-25,1.529109738,,,0.508,16.1,
1981-02-26,1.529109738,,,0,19.7,
1981-02-27,1.529109738,,,0,20.6,
1981-02-28,1.557426585,,,0,19.4,
1981-03-01,1.557426585,,,13.462,13.3,
1981-03-02,1.557426585,,,0,12.2,
1981-03-03,1.557426585,,,38.862,15.8,
1981-03-04,1.670693973,,,3.556,19.7,
1981-03-05,1.783961361,,,0,13.6,
1981-03-06,1.897228749,,,0,10.8,
1981-03-07,1.953862443,,,4.572,15.3,
1981-03-08,1.98217929,,,0,11.1,
1981-03-09,2.010496137,,,0,10.8,
1981-03-10,1.98217929,,,0.508,12.5,
1981-03-11,1.98217929,,,5.842,12.8,
1981-03-12,2.010496137,,,8.128,10.3,
1981-03-13,1.98217929,,,0,13.1,
1981-03-14,1.98217929,,,0,13.9,
1981-03-15,1.953862443,,,0,18.6,
1981-03-16,1.953862443,,,0,16.1,
1981-03-17,1.925545596,,,0,15.3,
1981-03-18,1.897228749,,,0,14.2,
1981-03-19,1.897228749,,,0,10.6,
1981-03-20,1.868911902,,,0,13.3,
1981-03-21,1.868911902,,,0,20.0,
1981-03-22,1.868911902,,,0,15.0,
1981-03-23,1.868911902,,,0,13.9,
1981-03-24,1.868911902,,,0,13.9,
1981-03-25,1.868911902,,,0,13.6,
1981-03-26,1.897228749,,,0,19.7,
1981-03-27,1.897228749,,,0,20.8,
1981-03-28,1.897228749,,,0,21.1,
1981-03-29,1.897228749,,,2.54,19.7,
1981-03-30,1.897228749,,,0,19.2,
1981-03-31,1.897228749,,,0,19.2,
1981-04-01,1.897228749,,,0,21.1,
1981-04-02,1.868911902,,,0,17.5,
1981-04-03,1.868911902,,,0,24.7,
1981-04-04,1.868911902,,,0.254,20.0,
1981-04-05,1.840595055,,,0,17.2,
1981-04-06,1.840595055,,,0,16.7,
1981-04-07,1.840595055,,,0,20.0,
1981-04-08,1.840595055,,,0,21.9,
1981-04-09,1.840595055,,,0,25.0,
1981-04-10,1.840595055,,,0,24.2,
1981-04-11,1.840595055,,,0,22.5,
1981-04-12,1.812278208,,,0,24.2,
1981-04-13,1.783961361,,,0,25.0,
1981-04-14,1.783961361,,,0,22.8,
1981-04-15,1.783961361,,,1.016,20.8,
1981-04-16,1.783961361,,,1.27,22.2,
1981-04-17,1.783961361,,,2.286,23.6,
1981-04-18,1.783961361,,,0.762,23.1,
1981-04-19,1.783961361,,,0,25.0,
1981-04-20,1.783961361,,,0,26.9,
1981-04-21,1.783961361,,,1.524,23.6,
1981-04-22,1.755644514,,,0,22.8,
1981-04-23,1.755644514,,,12.7,19.2,
1981-04-24,1.755644514,,,0,18.3,
1981-04-25,1.755644514,,,0.762,19.7,
1981-04-26,1.755644514,,,0,22.2,
1981-04-27,1.727327667,,,0,24.4,
1981-04-28,1.727327667,,,0,24.4,
1981-04-29,1.727327667,,,0,26.1,
1981-04-30,1.727327667,,,0,26.9,
1981-05-01,1.727327667,,,17.272,25.8,
1981-05-02,1.727327667,,,3.048,20.8,
1981-05-03,1.727327667,,,4.064,22.2,
1981-05-04,1.727327667,,,0.254,22.8,
1981-05-05,1.69901082,,,0,23.6,
1981-05-06,1.69901082,,,0,23.6,
1981-05-07,1.670693973,,,0,22.8,
1981-05-08,1.670693973,,,0,24.4,
1981-05-09,1.642377126,,,0,25.6,
1981-05-10,1.614060279,,,0,19.4,
1981-05-11,1.585743432,,,0,18.3,
1981-05-12,1.585743432,,,0,21.9,
1981-05-13,1.585743432,,,0,26.1,
1981-05-14,1.585743432,,,0,22.2,
1981-05-15,1.585743432,,,8.382,18.9,
1981-05-16,1.585743432,,,31.496,23.1,
1981-05-17,1.557426585,,,0,27.8,
1981-05-18,1.557426585,,,2.54,29.2,
1981-05-19,1.529109738,,,0,21.4,
1981-05-20,1.500792891,,,0,19.7,
1981-05-21,1.500792891,,,0,20.6,
1981-05-22,1.500792891,,,0,25.3,
1981-05-23,1.500792891,,,21.336,25.0,
1981-05-24,1.500792891,,,98.552,24.2,
1981-05-25,1.557426585,,,1.524,25.0,
1981-05-26,1.614060279,,,0,27.2,
1981-05-27,1.670693973,,,0,26.7,
1981-05-28,1.727327667,,,0,28.1,
1981-05-29,1.755644514,,,5.588,23.1,
1981-05-30,1.783961361,,,35.052,24.2,
1981-05-31,1.840595055,,,0,24.2,
1981-06-01,1.868911902,,,15.748,26.7,
1981-06-02,1.897228749,,,6.604,27.5,
1981-06-03,1.897228749,,,13.97,25.6,
1981-06-04,1.925545596,,,1.524,25.8,
1981-06-05,1.953862443,,,4.064,26.7,
1981-06-06,1.98217929,,,0,27.5,
1981-06-07,2.010496137,,,0,29.2,
1981-06-08,2.038812984,,,0,30.6,
1981-06-09,2.067129831,,,0,30.3,
1981-06-10,2.067129831,,,0.762,30.3,
1981-06-11,2.095446678,,,143.764,23.9,
1981-06-12,2.152080372,,,5.334,24.7,
1981-06-13,2.180397219,,,114.3,25.0,
1981-06-14,2.208714066,,,19.05,26.9,
1981-06-15,2.26534776,,,3.048,28.3,
1981-06-16,2.293664607,,,51.308,22.5,
1981-06-17,2.350298301,,,0,24.4,
1981-06-18,2.378615148,,,0,26.9,
1981-06-19,2.435248842,,,0,28.3,
1981-06-20,2.463565689,,,0,28.6,
1981-06-21,2.491882536,,,0,28.9,
1981-06-22,2.54851623,,,0,29.2,
1981-06-23,2.576833077,,,0,29.2,
1981-06-24,2.605149924,,,0,27.8,
1981-06-25,2.661783618,,,0,27.8,
1981-06-26,2.661783618,,,0,28.6,
1981-06-27,2.690100465,,,0.508,27.5,
1981-06-28,2.690100465,,,0,28.3,
1981-06-29,2.718417312,,,0,28.6,
1981-06-30,2.775051006,,,0,28.1,
1981-07-01,2.803367853,,,0,28.6,
1981-07-02,2.8316847,,,0,29.4,
1981-07-03,2.860001547,,,0,29.2,
1981-07-04,2.860001547,,,0,28.1,
1981-07-05,2.860001547,,,54.356,24.2,
1981-07-06,2.888318394,,,0,25.0,
1981-07-07,2.888318394,,,3.81,25.6,
1981-07-08,2.888318394,,,7.62,28.6,
1981-07-09,2.888318394,,,8.382,28.6,
1981-07-10,2.888318394,,,0,28.6,
1981-07-11,2.944952088,,,0,28.9,
1981-07-12,2.973268935,,,0,29.2,
1981-07-13,2.944952088,,,0,29.7,
1981-07-14,2.944952088,,,0,29.7,
1981-07-15,2.944952088,,,0,29.7,
