Date,access1-0.1.rcp45,access1-0.1.rcp85,access1-3.1.rcp45,access1-3.1.rcp85,bcc-csm1-1.1.rcp26,bcc-csm1-1.1.rcp45,bcc-csm1-1.1.rcp60,bcc-csm1-1.1.rcp85,bcc-csm1-1-m.1.rcp45,bcc-csm1-1-m.1.rcp85,canesm2.1.rcp26,canesm2.2.rcp26,canesm2.3.rcp26,canesm2.4.rcp26,canesm2.5.rcp26,canesm2.1.rcp45,canesm2.2.rcp45,canesm2.3.rcp45,canesm2.4.rcp45,canesm2.5.rcp45,canesm2.1.rcp85,canesm2.2.rcp85,canesm2.3.rcp85,canesm2.4.rcp85,canesm2.5.rcp85,ccsm4.1.rcp26,ccsm4.2.rcp26,ccsm4.3.rcp26,ccsm4.4.rcp26,ccsm4.5.rcp26,ccsm4.1.rcp45,ccsm4.2.rcp45,ccsm4.3.rcp45,ccsm4.4.rcp45,ccsm4.5.rcp45,ccsm4.1.rcp60,ccsm4.2.rcp60,ccsm4.3.rcp60,ccsm4.4.rcp60,ccsm4.5.rcp60,ccsm4.1.rcp85,ccsm4.2.rcp85,ccsm4.3.rcp85,ccsm4.4.rcp85,ccsm4.5.rcp85,cesm1-bgc.1.rcp45,cesm1-bgc.1.rcp85,cesm1-cam5.1.rcp26,cesm1-cam5.2.rcp26,cesm1-cam5.3.rcp26,cesm1-cam5.1.rcp45,cesm1-cam5.2.rcp45,cesm1-cam5.3.rcp45,cesm1-cam5.1.rcp60,cesm1-cam5.3.rcp60,cesm1-cam5.1.rcp85,cesm1-cam5.2.rcp85,cesm1-cam5.3.rcp85,cmcc-cm.1.rcp45,cmcc-cm.1.rcp85,cnrm-cm5.1.rcp45,cnrm-cm5.1.rcp85,cnrm-cm5.2.rcp85,cnrm-cm5.4.rcp85,cnrm-cm5.6.rcp85,cnrm-cm5.10.rcp85,csiro-mk3-6-0.1.rcp26,csiro-mk3-6-0.2.rcp26,csiro-mk3-6-0.3.rcp26,csiro-mk3-6-0.4.rcp26,csiro-mk3-6-0.5.rcp26,csiro-mk3-6-0.6.rcp26,csiro-mk3-6-0.7.rcp26,csiro-mk3-6-0.8.rcp26,csiro-mk3-6-0.9.rcp26,csiro-mk3-6-0.10.rcp26,csiro-mk3-6-0.1.rcp45,csiro-mk3-6-0.2.rcp45,csiro-mk3-6-0.3.rcp45,csiro-mk3-6-0.4.rcp45,csiro-mk3-6-0.5.rcp45,csiro-mk3-6-0.6.rcp45,csiro-mk3-6-0.7.rcp45,csiro-mk3-6-0.8.rcp45,csiro-mk3-6-0.9.rcp45,csiro-mk3-6-0.10.rcp45,csiro-mk3-6-0.1.rcp60,csiro-mk3-6-0.2.rcp60,csiro-mk3-6-0.3.rcp60,csiro-mk3-6-0.4.rcp60,csiro-mk3-6-0.5.rcp60,csiro-mk3-6-0.6.rcp60,csiro-mk3-6-0.7.rcp60,csiro-mk3-6-0.8.rcp60,csiro-mk3-6-0.9.rcp60,csiro-mk3-6-0.10.rcp60,csiro-mk3-6-0.1.rcp85,csiro-mk3-6-0.2.rcp85,csiro-mk3-6-0.3.rcp85,csiro-mk3-6-0.4.rcp85,csiro-mk3-6-0.5.rcp85,csiro-mk3-6-0.6.rcp85,csiro-mk3-6-0.7.rcp85,csiro-mk3-6-0.8.rcp85,csiro-mk3-6-0.9.rcp85,csiro-mk3-6-0.10.rcp85,ec-earth.8.rcp26,ec-earth.12.rcp26,ec-earth.2.rcp45,ec-earth.8.rcp45,ec-earth.12.rcp45,ec-earth.6.rcp85,ec-earth.8.rcp85,ec-earth.12.rcp85,fgoals-g2.1.rcp26,fgoals-g2.1.rcp45,fgoals-g2.1.rcp85,fgoals-s2.2.rcp45,fgoals-s2.2.rcp85,fgoals-s2.3.rcp85,fio-esm.1.rcp26,fio-esm.2.rcp26,fio-esm.3.rcp26,fio-esm.1.rcp45,fio-esm.2.rcp45,fio-esm.3.rcp45,fio-esm.1.rcp60,fio-esm.2.rcp60,fio-esm.3.rcp60,fio-esm.1.rcp85,fio-esm.2.rcp85,fio-esm.3.rcp85,gfdl-cm3.1.rcp26,gfdl-cm3.1.rcp45,gfdl-cm3.1.rcp60,gfdl-cm3.1.rcp85,gfdl-esm2g.1.rcp26,gfdl-esm2g.1.rcp45,gfdl-esm2g.1.rcp60,gfdl-esm2g.1.rcp85,gfdl-esm2m.1.rcp26,gfdl-esm2m.1.rcp45,gfdl-esm2m.1.rcp60,gfdl-esm2m.1.rcp85,giss-e2-h-cc.1.rcp45,giss-e2-r.1.rcp26,giss-e2-r.1.rcp45,giss-e2-r.2.rcp45,giss-e2-r.3.rcp45,giss-e2-r.4.rcp45,giss-e2-r.5.rcp45,giss-e2-r.1.rcp60,giss-e2-r.1.rcp85,giss-e2-r-cc.1.rcp45,hadgem2-ao.1.rcp26,hadgem2-ao.1.rcp45,hadgem2-ao.1.rcp60,hadgem2-ao.1.rcp85,hadgem2-cc.1.rcp45,hadgem2-cc.1.rcp85,hadgem2-es.1.rcp26,hadgem2-es.2.rcp26,hadgem2-es.3.rcp26,hadgem2-es.4.rcp26,hadgem2-es.1.rcp45,hadgem2-es.2.rcp45,hadgem2-es.3.rcp45,hadgem2-es.4.rcp45,hadgem2-es.1.rcp60,hadgem2-es.2.rcp60,hadgem2-es.3.rcp60,hadgem2-es.4.rcp60,hadgem2-es.1.rcp85,hadgem2-es.2.rcp85,hadgem2-es.3.rcp85,hadgem2-es.4.rcp85,inmcm4.1.rcp45,inmcm4.1.rcp85,ipsl-cm5a-lr.1.rcp26,ipsl-cm5a-lr.2.rcp26,ipsl-cm5a-lr.3.rcp26,ipsl-cm5a-lr.1.rcp45,ipsl-cm5a-lr.2.rcp45,ipsl-cm5a-lr.3.rcp45,ipsl-cm5a-lr.4.rcp45,ipsl-cm5a-lr.1.rcp60,ipsl-cm5a-lr.1.rcp85,ipsl-cm5a-lr.2.rcp85,ipsl-cm5a-lr.3.rcp85,ipsl-cm5a-lr.4.rcp85,ipsl-cm5a-mr.1.rcp26,ipsl-cm5a-mr.1.rcp45,ipsl-cm5a-mr.1.rcp60,ipsl-cm5a-mr.1.rcp85,ipsl-cm5b-lr.1.rcp45,ipsl-cm5b-lr.1.rcp85,miroc-esm.1.rcp26,miroc-esm.1.rcp45,miroc-esm.1.rcp60,miroc-esm.1.rcp85,miroc-esm-chem.1.rcp26,miroc-esm-chem.1.rcp45,miroc-esm-chem.1.rcp60,miroc-esm-chem.1.rcp85,miroc5.1.rcp26,miroc5.1.rcp45,miroc5.1.rcp60,miroc5.1.rcp85,mpi-esm-lr.1.rcp26,mpi-esm-lr.2.rcp26,mpi-esm-lr.3.rcp26,mpi-esm-lr.1.rcp45,mpi-esm-lr.2.rcp45,mpi-esm-lr.3.rcp45,mpi-esm-lr.1.rcp85,mpi-esm-lr.2.rcp85,mpi-esm-lr.3.rcp85,mpi-esm-mr.1.rcp26,mpi-esm-mr.1.rcp45,mpi-esm-mr.1.rcp85,mri-cgcm3.1.rcp26,mri-cgcm3.1.rcp45,mri-cgcm3.1.rcp85,noresm1-m.1.rcp26,noresm1-m.1.rcp45,noresm1-m.1.rcp60,noresm1-m.1.rcp85,noresm1-me.1.rcp26,noresm1-me.1.rcp45,noresm1-me.1.rcp60,noresm1-me.1.rcp85
2/1/32,4.445,1.995,0.668,2.212,3.749,2.203,2.682,2.669,2.325,2.676,1.992,1.989,0.638,2.565,1,0.31,2.994,0.402,3.387,3.596,1.18,4.414,3.153,0.733,2.636,1.22,0.346,2.89,2.709,2.406,1.443,1.016,6.169,0.568,2.626,1.054,0.268,2.256,1.743,4.234,2.244,3.945,0.954,1.205,3.239,3.509,0.209,5.02,5.351,1.778,0.27,1.447,2.215,0.906,1.676,0.271,1.289,1.778,3.868,1.848,2.202,1.825,2.198,1.729,2.18,0.571,2.203,2.133,0.579,2.354,2.759,0.334,2.316,0.647,0.299,3.471,1.025,0.171,0.799,0.345,0.243,0.319,4.343,1.8,0.562,1.386,2.362,1.915,3.449,0.251,1.115,2.143,5.435,2.278,2.788,2.618,0.777,2.068,1.894,2.118,3.42,0.646,3.723,0.406,0.18,3.318,2.462,2.146,1.41,1.841,0.668,5.702,3.458,2.881,2.159,1.539,2.195,2.458,3.79,6.83,2.799,1.021,3.094,3.164,2.405,2.083,2.033,1.329,0.082,2.614,3.019,1.821,1.802,1.674,1.84,1.942,0.877,2.483,3.344,0.671,0.099,2.264,3.892,3.448,0.95,3.563,2.396,1.976,3.653,2.873,2.395,1.353,0.514,2.41,1.656,2.984,3.259,2.688,1.234,5.917,1.404,2.203,3.401,2.267,2.309,3.362,3.509,2.77,1.863,1.674,0.332,2.197,0.729,3.217,2.393,1.466,3.675,1.8,2.446,0.536,2.575,0.259,0.317,7.913,6.136,2.968,4.014,1.807,1.26,2.905,1.956,4.412,2.792,2.326,4.895,4.08,1.784,1.445,2.076,2.028,2.626,1.902,3.074,4.841,2.828,1.834,3.713,3.479,0.338,2.39,0.505,5.073,1.532,1.351,0.86,1.573,3.901,5.603,0.778,1.936,1.381,0.767,1.268,3.233,3.134,3.116,0.736,0.652,2.499,2.823,2.949
3/1/32,1.954,2.206,2.863,0.808,0.27,0.578,1.766,1.818,1.748,0.895,2.529,1.487,0.421,0.621,3.755,2.723,4.14,2.125,2.137,0.558,1.216,2.236,3.338,0.873,1.953,0.202,0.455,0.879,1.336,4.952,0.338,2.431,2.107,1.127,2.967,2.581,1.71,0.831,1.182,1.512,2.147,0.211,1.712,0.429,1.604,3.151,0.451,1.803,0.441,1.926,0.639,1.27,0.315,1.073,0.587,0.594,3.556,1.926,0.388,0.43,0.839,0.804,0.298,3.049,1.94,1.967,1.144,0.868,0.263,2.819,1.791,0.424,0.508,1.642,1.614,0.596,1.106,3.425,1.684,0.226,3.482,0.717,1.973,0.203,0.385,1.8,3.349,1.617,2.818,0.26,3.708,0.875,2.71,0.915,0.273,0.915,0.28,1.185,1.643,0.306,2.208,1.098,2.092,0.643,1.414,1.5,0.399,2.966,3.32,0.363,0.502,2.292,0.87,1.073,0.661,1.711,2.052,0.724,0.272,2.223,3.047,1.903,2.195,3.443,0.765,1.044,0.727,0.171,0.514,0.481,3.312,0.475,2.847,3.699,1.359,1.29,2.638,0.881,1.626,1.861,0.208,1.74,1.764,3.483,1.825,0.765,1.76,1.023,1.919,1.687,1.91,0.364,0.963,1.416,0.666,0.704,0.968,2.92,1.209,1.481,2.274,0.764,1.607,3.516,0.222,1.704,2.005,1.325,2.953,1.975,0.214,3.292,4.642,1.771,3.202,2.647,2.013,1.95,0.495,1.053,2.263,1.671,0.319,2.176,0.166,1.186,0.666,0.208,1.209,1.753,1.428,0.215,0.152,0.798,2.336,2.28,2.033,2.218,0.165,0.527,0.152,0.251,0.505,2.428,0.153,1.299,0.499,0.198,2.221,0.952,0.354,2.107,2.806,0.896,0.595,2.442,1.878,0.184,0.16,0.489,1.329,2.391,0.559,0.3,0.575,1.79,3.432,0.629,0.923,0.574,1.318
4/1/32,2.573,1.808,3.061,1.217,1.182,0.284,0.976,2.751,10.837,6.188,1.502,1.923,1.151,1.194,1.276,2.031,1.126,1.048,4.244,4.259,7.614,0.759,5.513,1.178,4.546,1.067,2.433,4.012,2.251,4.499,7.473,4.204,1.415,2.604,2.537,4.256,2.018,1.243,3.432,0.602,0.772,4.124,1.407,0.175,1.215,0.677,0.497,3.313,5.702,1.385,2.222,1.235,2.893,2.11,1.505,1.258,9.43,1.385,5.026,1.897,1.064,0.959,0.229,4.775,3.394,0.451,2.612,1.722,2.31,1.145,1.373,1.886,0.164,0.511,1.866,4.081,7.562,2.962,1.816,2.432,0.776,0.64,1.815,0.921,1.689,2.832,1.633,2.757,2.065,1.731,2.167,2.587,1.693,2.771,5.532,1.34,1.994,2.905,2.334,1.124,7.599,0.952,0.104,2.361,0.78,1.272,2.529,2.307,4.557,2.841,0.891,2.465,0.182,3.769,4.118,3.77,4.046,2.172,1.611,1.271,3.487,3.892,0.832,5.33,1.43,2.259,1.782,1.154,1.356,0.636,1.248,2.147,2.56,3.462,2.637,1.693,3.851,4.211,2.433,0.673,0.855,4.715,4.853,1.993,0.385,0.12,1.098,2.524,3.088,0.175,3.308,1.581,2.21,1.511,2.679,1.257,1.227,0.879,4.788,0.481,1.279,8.219,1.349,3.055,3.892,3.43,3.094,2.888,2.559,3.695,2.389,1.457,5.546,1.397,4.353,2.156,3.195,6.826,0.291,1.176,0.96,1.493,1.627,3.02,0.509,3.347,1.917,1.056,0.463,2.545,1.928,0.944,3.47,7.656,0.224,2.606,1.145,9.591,3.681,3.518,0.704,3.29,8.121,1.248,1.62,4.053,1.354,3.943,1.322,0.905,3.308,1.27,2.365,0.303,0.777,4.197,2.165,3.602,2.883,1.214,2.561,1.368,2.643,3.616,0.613,1.151,2.049,0.194,3.341,1.371,2.24
5/1/32,1.7,4.494,3.498,0.489,5.549,3.724,7.069,0.761,3.617,2.706,2.456,3.843,2.289,2.113,1.069,2.951,4.183,6.044,3.04,4.377,10.039,3.912,2.529,2.526,3.031,2.315,1.717,3.817,2.09,1.27,1.839,0.802,4.963,5.6,4.442,2.547,3.983,4.496,6.491,0.944,2.798,2.625,1.884,4.886,1.254,3.227,3.527,5.735,4.444,0.982,5.994,1.546,0.866,4.123,9.165,7.039,3.987,0.982,4.642,4.957,2.63,4.171,0.754,6.88,1.786,6.286,6.443,1.728,2.381,1.991,5.65,2.003,1.143,3.699,5.196,0.603,4.371,0.859,0.851,3.082,1.262,2.016,3.328,2.497,5.488,3.743,2.553,5.525,3.669,3.323,3.364,6.571,3.916,2.799,6.887,4.834,2.177,4.039,2.375,2.989,4.977,2.403,1.741,11.371,2.529,5.12,1.444,5.319,4.434,6.594,0.487,4.418,7.797,4.286,4.276,2.713,0.865,5.507,3.692,5.163,5.007,3.232,8.066,1.245,4.57,3.191,4.495,3.611,4.334,5.097,4.743,1.453,6.795,1.485,2.545,2.768,2.924,1.356,1.746,4.386,0.736,1.43,4.083,3.554,5.096,0.815,0.677,2.875,1.707,5.176,4.678,6.48,1.802,10.03,2.492,3.049,2.342,3.403,3.452,1.74,6.6,4.424,1.823,6.052,2.801,8.791,2.715,4.823,0.734,3.34,0.529,1.251,2.175,1.935,5.146,2.398,3.072,2.526,2.517,5.277,3.106,6.297,5.971,1.542,3.244,4.607,3.458,1.357,1.796,3.153,2.47,1.925,4.618,2.591,0.895,5.293,7.286,1.673,3.988,3.531,13.368,1.272,1.577,5.932,4.812,5.79,5.008,2.756,4.585,4.275,5.257,5.212,4.396,1.997,1.407,5.634,1.216,2.664,2.06,5.903,4.264,7.22,3.174,6.788,4.015,4.708,2.13,6.932,0.917,3.3,3.359
6/1/32,1.531,0.574,1.574,1.449,3.195,1.598,3.217,1.191,2.978,4.095,4.809,0.353,1.248,1.943,2.574,3.588,7.129,2.322,2.852,1.471,1.61,4.4,2.564,1.026,6.938,3.312,3.213,2.416,2.439,1.519,8.329,1.75,3.105,3.167,2.333,2.895,0.902,4.809,6.219,0.871,1.636,4.813,1.785,0.36,1.116,2.55,2.884,3.166,2.848,0.699,2.778,4.446,1.237,0.632,9.197,2.098,2.608,0.699,3.908,1.86,3.229,4.433,1.944,3.465,3.017,4.021,3.76,1.384,8.132,6.08,3.388,1.045,2.155,2.76,3.427,7.323,13.269,7.662,1.398,1.507,2.579,3.038,1.819,1.661,1.053,4.353,10.597,1.482,2.485,0.369,4.818,1.955,1.109,3.934,2.814,2.462,2.392,2.673,2.544,3.135,7.346,4.077,4.913,1.775,0.642,4.117,7.83,6.725,5.533,6.159,2.518,1.405,4.29,0.793,1.661,3.007,2.917,1.713,4.112,3.167,11.764,3.994,0.3,1.986,2.142,2.939,9.353,5.413,4.585,0.357,3.267,2.844,1.222,1.228,0.499,0.449,2.47,2.464,0.95,1.625,0.594,3.397,6.97,8.783,0.646,2.928,0.204,4.959,4.371,1.49,2.249,3.191,1.794,2.597,1.389,3.292,2.949,2.577,3.072,3.22,3.366,5.66,4.107,6.042,2.167,4.177,0.225,2.418,1.915,2.628,4.648,2.176,4.244,0.446,1.555,0.132,1.902,3.727,2.638,3.538,1.428,2.871,2.648,3.298,1.932,2.453,3.065,3.714,1.716,2.344,1.586,0.485,0.741,2.751,8.487,6.413,4.576,3.424,2.853,3.248,3.314,0.37,2.954,0.47,3.675,3.501,2.611,1.797,4.047,3.848,3.813,4.394,3.134,3.208,3.621,9.556,1.937,3.098,1.867,1.511,6.62,1.592,3.641,1.895,1.561,0.864,4.619,7.195,1.724,0.375,5.636
7/1/32,1.072,0.357,0.848,0.698,1.059,0.82,1.821,0.33,2.147,2.337,0.06,0.57,2.528,1.783,1.187,1.784,2.27,4.479,0.128,1.428,0.523,0.513,1.826,0.128,1.182,0.812,0.933,0.233,2.764,1.738,1.094,1.035,1.682,1.673,1.561,1.594,1.385,0.424,1.006,0.613,1.514,0.758,0.165,1.968,0.122,0.754,0.468,1.868,0.989,0.743,0.052,1.622,1.15,0.503,1.596,0.924,2.656,0.743,1.475,0.061,0.423,4.594,1.126,1.172,0.132,1.973,0.122,0.243,0.774,1.785,5.828,0.321,0.558,0.151,0.302,1.276,0.799,0.282,0.249,1.372,4.014,1.54,0.805,0.564,0.37,6.609,0.232,3.053,0.693,0.906,4.056,1.167,0.608,0.148,0.184,0.124,1.71,0.314,0.277,1.419,0.276,1.626,0.903,0.34,0.198,1.682,3.086,1.307,1.534,0.53,0.384,1.897,2.846,1.755,0.378,2.365,4.71,1.55,1.805,0.835,3.075,0.505,1.74,0.266,5.062,2.212,4.168,4.403,1.158,0.622,1.664,0.098,0.599,2.014,2.8,0.492,1.616,3.192,0.413,0.31,0.235,2.937,2.89,0.725,1.418,1.464,1.193,2.77,0.173,4.589,0.776,3.564,1.136,0.476,1.269,0.823,1.186,1.519,6.912,1.043,1.095,1.163,1.273,4.206,1.734,0.489,2.276,1.311,0.519,12.259,1.922,0.908,1.493,0.46,0.66,1.641,0.157,0.327,0.141,0.96,0.386,1.292,0.079,2.064,1.971,0.116,1.183,2.57,0.02,0.109,0.547,0.351,0.156,2.439,0.337,1.251,2.742,3.43,0.629,2.875,1.907,0.356,0.072,0.267,0.765,0.512,1.261,1.172,3.131,3.177,4.708,2.456,1.087,0.701,0.271,1.994,1.452,0.512,2.693,0.928,5.418,0.46,2.496,0.718,3.144,0.625,3.459,2.366,2.325,0.779,0.757
8/1/32,1.885,1.009,1.282,2.381,0.646,0.583,1.454,3.918,0.98,0.545,0.403,1.777,0.942,0.525,3.822,0.785,1.082,3.146,1.439,2.406,0.512,0.658,1.548,4.056,2.584,0.671,0.363,1.138,1,1.65,1.357,1.435,2.135,2.438,0.204,1.187,0.204,0.147,2.614,0.212,0.061,0.654,1.802,4.302,0.846,0.411,2.116,3.928,1.418,0.125,4.124,2.664,2.67,0.589,5.03,3.563,2.772,0.125,6.71,0.346,1.547,1.277,2.17,4.421,4.259,4.571,0.978,1.672,2.672,1.421,1.077,0.171,0.615,9.605,0.823,2.574,0.653,0.239,0.781,0.527,4.803,0.48,1.705,1.497,1.154,2.483,3.028,0.821,1.884,1.861,1.403,0.075,1.435,3.858,1.946,1.053,4.173,0.271,3.532,1.838,0.716,3.567,4.426,1.467,1.042,4.545,6.798,1.356,4.14,0.749,0.188,2.697,1.967,0.143,1.724,3.245,2.094,3.824,2.057,1.711,4.447,10.335,0.854,2.568,1.617,2.881,3.709,2.067,0.553,0.623,2.835,2.021,0.892,2.7,1.946,3.668,0.852,0.654,2.95,1.465,1.036,2.838,3.48,1.614,1.649,5.606,0.288,0.803,2.947,6.542,1.914,7.2,3.001,1.681,4.75,0.635,4.902,5.054,4.224,1.803,1.235,2.673,0.378,1.259,3.215,0.157,0.349,3.399,1.691,1.1,3.774,5.077,0.686,0.108,0.443,0.692,1.017,0.585,0.585,6.443,0.561,3.575,1.37,0.605,0.185,0.631,0.601,6.972,1.896,0.147,0.64,3.358,1.285,1.136,1.081,1.461,2.886,2.921,0.836,3.011,1.617,1.1,0.399,1.177,3.142,0.734,0.218,1.36,2.042,3.374,6.06,0.824,2.679,0.375,0.867,0.901,0.625,0.142,0.719,5.124,0.532,0.744,0.881,2.615,3.957,1.258,4.915,2.149,1.839,1.706,2.471
9/1/32,1.352,0.433,1.372,0.334,2.165,0.399,3.927,1.861,0.431,2.72,3.446,1.941,1.897,2.225,3.946,5.699,2.184,2.085,5.208,9.699,3.735,5.008,2.334,1.362,3.419,2.255,1.082,0.627,1.486,0.538,1.742,2.207,2.17,4.667,1.933,1.445,1.863,2.247,4.86,0.627,1.305,4.736,2.995,5.645,4.98,5.324,5.853,8.721,3.836,2.1,1.97,4.704,3.208,1.313,2.134,3.687,5.96,2.1,1.167,4.077,2.647,2.651,4.2,4.344,4.339,2.088,3.727,4.39,3.215,2.986,2.09,3.509,2.176,6.338,1.32,2.668,1.753,4.319,2.137,0.329,2.519,4.887,4.334,2.131,1.111,2.651,8.93,2.616,3.599,4.588,4.613,2.035,3.132,3.548,0.433,1.427,4.493,2.259,5.002,3.776,4.378,3.555,4.163,0.713,3.97,4.872,0.68,5.464,2.222,1.286,2.965,4.037,3.231,2.577,2.238,3.614,5.15,2.776,2.133,5.861,1.331,1.13,0.957,2.464,0.46,0.883,3.841,0.362,3.793,2.37,3.378,0.962,1.151,1.127,1.951,6.417,5.844,5.845,2.358,4.057,1.378,2.864,5.547,1.155,0.834,2.088,3.639,5.218,3.054,2.722,1.867,3.288,2.333,0.879,4.007,6.204,2.272,4.014,2.704,1.363,1.695,3.571,2.62,2.023,2.488,4.63,1.624,4.604,6.132,1.686,4.388,0.287,1.035,1.57,4.827,3.355,0.876,1.863,1.696,4.47,1.458,4.696,4.014,2.183,6.444,3.91,3.414,4.585,1.485,4.058,3.311,4.758,4.745,2.508,0.609,6.183,3.555,0.95,0.891,2.146,5.172,1.347,1.232,2.024,1.214,3.608,1.473,4.016,2.533,0.913,4.723,2.265,3.963,8.96,1.881,10.227,6.376,0.755,4.259,4.951,4.574,1.141,0.804,4.441,4.965,10.131,4.558,6.599,1.912,0.575,1.305
10/1/32,0.478,8.512,2.681,6.541,3.484,9.718,2.875,1.962,0.806,2.194,3.006,4.913,3.065,2.064,0.804,3.545,2.867,0.853,3.4,0.955,1.678,2.989,4.022,3.393,1.662,2.437,1.12,2.413,2.769,1.727,1.85,1.186,2.905,2.689,0.516,3.007,1.012,3.492,9.899,0.424,3.416,3.478,1.417,4.333,8.129,0.295,4.873,15.73,2.46,0.522,1.608,4.385,1.48,1.751,1.05,8.114,6.229,0.522,0.985,0.001,8.403,2.379,6.605,0.887,2.663,2.634,1.184,4.083,5.39,4.188,6.487,2.692,1.809,8.325,8.49,2.841,1.926,4.18,1.337,1.355,14.925,0.813,0.691,8.769,4.679,0.91,3.412,0.001,2.246,6.814,3.353,0.824,11.953,0.926,1.354,2.889,7.12,0.772,1.701,2.572,0.592,1.156,0.717,0.1,1.363,1.437,10.019,10.796,2.27,5.046,0.697,2.762,1.003,0.312,2.423,1.307,0.204,3.883,2.322,2.587,1.761,3.936,0.58,2.545,4.144,5.023,0.908,3.821,7.658,3.143,1.204,0.282,4.335,0.397,3.308,0.486,1.534,3.657,0.24,1.217,2.282,7.1,2.167,0.977,0.63,0.872,7.031,2.356,3.702,0.648,0.896,2.935,2.945,12.553,2.009,9.569,7.539,8.786,1.491,6.414,2.004,4.755,4.356,6.904,1.429,3.224,3.594,5.975,1.851,1.765,10.881,0.721,4.064,3.052,1.727,0.212,7.235,2.979,1.997,1.889,5.597,0.429,2.959,8.407,3.136,3.131,3.052,2.321,8.709,0.611,1.64,2.553,2.865,3.238,9.5,1.373,3.934,1.414,3.821,3.356,0.964,0.001,3.413,0.867,1.802,1.918,1.84,1.101,1.231,0.865,2.253,0.701,2.808,4.648,1.446,1.011,6.942,7.613,4.919,1.891,3.254,3.759,4.118,1.999,1.077,0.227,2.008,1.819,1.727,0.001,3.085
11/1/32,2.648,2.737,2.507,0.381,0.038,3.911,3.22,3.801,1.519,1.089,2.064,0.972,0.654,1.838,1.807,2.688,2.375,1.542,0.176,2.183,2.065,1.767,1.359,0.244,3.377,3.273,0.207,1.687,0.904,1.034,1.136,1.041,1.784,0.014,1.415,0.253,2.224,0.814,0.468,1.682,1.365,4.432,3.797,1.669,0.683,2.445,1.739,1.855,3.132,0.541,2.08,2.145,2.148,1.485,4.019,2.353,4.707,0.541,2.237,4.243,1.398,1.177,2.827,1.524,1.093,2.379,1.529,2.414,0.783,0.109,1.44,2.061,4.756,1.022,1.378,2.4,4.768,2.008,4.466,3.343,2.66,0.209,1.473,1.757,3.161,0.186,2.683,4.069,1.971,1.618,0.656,1.257,4.156,0.395,1.857,1.961,2.494,2.146,0.825,0.388,2.936,3.485,4.464,2.848,4.466,1.676,3.003,1.21,2.27,0.894,4.2,0.82,2.098,2.794,0.014,4.994,3.175,1.147,2.952,2.678,1.991,3.176,0.588,2.839,2.903,2.608,2.302,1.518,1.271,0.214,1.848,0.017,2.402,1.002,0.022,4.56,0.061,0.642,1.731,1.271,0.014,0.426,3.171,0.655,0.859,4.061,1.881,1.722,3.224,1.004,1.828,1.984,2.306,1.199,1.439,1.973,1.321,1.464,1.107,2.336,1.144,2.349,1.83,0.731,3.194,2.018,1.173,0.897,1.586,1.58,1.093,2.88,0.842,1.983,1.268,1.892,1.93,0.014,2.512,2.733,2.482,2.258,0.593,3.93,1.607,4.756,2.228,2.037,3.091,2.414,3.196,0.021,0.051,0.969,1.656,1.11,2.444,2.235,2.979,4.221,1.211,0.132,0.708,1.542,0.815,1.86,0.363,2.297,0.914,2.186,3.119,2.546,1.648,4.874,4.384,2.44,2.8,2.193,2.124,2.58,1.535,2.203,1.252,2.93,2.126,3.092,2.976,1.163,2.053,1.489,2.043
12/1/32,1.281,1.061,0.243,2.248,1.805,4.25,6.253,0.047,0.482,1.69,0.109,2.579,0.498,0.842,0.736,1.085,0.797,5.084,0.214,0.698,1.547,0.519,1.422,0.322,0.824,1.775,1.719,4.499,0.53,1.448,0.782,0.237,1.722,1.183,0.507,3.118,3.66,1.8,0.977,0.558,4.289,2.721,0.78,0.993,0.532,0.468,1.064,3.53,3.251,1.243,2.463,0.97,1.944,1.609,1.741,1.78,1.243,1.243,0.783,1.646,3.149,0.577,0.736,1.536,0.51,2.777,0.368,0.582,0.153,0.328,2.035,1.358,0.425,0.583,2.363,3.537,1.538,0.773,0.413,5.879,0.822,1.6,1.757,2.653,1.375,1.313,1.523,1.449,0.367,0.666,2.463,2.018,0.59,0.242,1.447,1.504,1.913,0.302,1.895,2.215,0.562,3.858,6.219,0.805,0.384,1.056,2.248,0.152,1.261,3.5,2.859,0.55,4.002,1.358,1.885,1.697,0.477,0.769,0.693,2.608,1.341,3.537,1.538,6.254,1.428,0.057,2.463,0.476,4.516,3.785,0.276,0.305,4.028,0.595,0.763,3.571,0.238,0.092,1.169,1.777,0.845,2.244,0.696,0.047,0.606,1.826,0.704,0.851,0.347,1.355,0.398,3.27,3.354,0.961,1.467,1.48,4.977,1.129,2.182,0.331,2.011,0.908,0.421,1.438,1.945,2.02,5.93,5.956,3.218,0.775,0.506,2.19,2.957,0.684,1.599,0.397,0.449,0.909,1.391,2.034,7.243,2.88,2.358,2.445,2.312,3.222,1.259,1.949,1.184,0.184,8.5,0.4,4.42,3.002,1.543,0.107,1.233,2.219,1.39,1.445,3.702,2.104,1.165,7.684,0.577,1.625,3.458,1.253,5.175,1.85,0.155,3.679,0.576,1.065,0.992,0.692,2.639,2.049,1.06,0.455,0.571,4.187,1.464,2.799,2.636,5.75,1.43,2.232,0.074,1.12,1.773
